mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	system_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill	Ottava:8va	pedal	Pedal_<sym>keyboardPedalPed</sym>	decrescendo_hairpin	crescendo_hairpin	crescendo_line	diminuendo_line
165	165	2969/6	2969/6	0.08333333333333333	17/24	17/24	Chord	6/8	2	1	1/48			1/32	2/3	3281												43	43				
165	165	5939/12	5939/12	0.08333333333333333	35/48	35/48	Chord	6/8	2	1	1/48			1/32	2/3	3282												43	43				
166	166	495	495	0.0	0	0	Dynamic	6/8	1	1	0						p																
166	166	495	495	0.0	0	0	Tempo	6/8	1	1	0									𝅘𝅥𝅮=88	44.0	𝅘𝅥𝅮	88.0	0.0									
166	166	495	495	0.0	0	0	SystemText	6/8	1	1	0								"<i><font size=""12""/>una corda</i>"														
166	166	495	495	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	3283									231								
166	166	496	496	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	3284																	
166	166	993/2	993/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	3285									232								
166	166	497	497	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	3286									232								
166	166	995/2	995/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3287																	
166	166	495	495	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	3288									233			43	43				
166	166	496	496	0.0	1/4	1/4	Spanner	6/8	2	1	0																						
166	166	496	496	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	3289																	
166	166	993/2	993/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	3290									234								
166	166	497	497	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	3291									234								
166	166	995/2	995/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	3292																	
167	167	498	498	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	3293																	
167	167	499	499	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	3294																	
167	167	999/2	999/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	3295																	
167	167	1001/2	1001/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3296																	
167	167	498	498	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	3297																	
167	167	499	499	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	3298																	
167	167	999/2	999/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	3299																	
167	167	1001/2	1001/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	3300																	
168	168	501	501	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	3301																	
168	168	502	502	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	3302																	
168	168	1005/2	1005/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	3303																	
168	168	503	503	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	3304																	
168	168	1007/2	1007/2	0.0	5/8	5/8	SystemText	6/8	1	1	0								"<i><font size=""12""/>ri         -          -        tar    -            -           -           -           dan           -           -           -</i>"														
168	168	1007/2	1007/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3305																	
168	168	501	501	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	3306																	
168	168	502	502	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	3307																	
168	168	1005/2	1005/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	3308																	
168	168	503	503	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	3309																	
168	168	1007/2	1007/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	3310																	
169	169	504	504	0.0	0	0	Tempo	6/8	1	1	0									𝅘𝅥𝅮=87	44.0	𝅘𝅥𝅮	87.0	0.0									
169	169	504	504	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	3311									235								
169	169	505	505	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	3312																	
169	169	1011/2	1011/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	3313																	
169	169	506	506	1.0	1/2	1/2	Chord	6/8	1	1	1/4			1/4	1	3314																	
169	169	504	504	0.5	0	0	Chord	6/8	1	2	1/8			1/8	1	3315																	
169	169	1009/2	1009/2	1.0	1/8	1/8	Chord	6/8	1	2	1/4			1/4	1	3316																	
169	169	506	506	0.5	1/2	1/2	Chord	6/8	1	2	1/8			1/8	1	3317									236								
169	169	1013/2	1013/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8			1/8	1	3318																	
169	169	504	504	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	3319																	
169	169	1009/2	1009/2	0.75	1/8	1/8	Chord	6/8	2	1	3/16			1/8	3/2	3320																	
169	169	2021/4	2021/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	3321																	
169	169	1011/2	1011/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	3322																	
169	169	506	506	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	3323																	
169	169	1013/2	1013/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	3324																	
170	170	507	507	0.0	0	0	Tempo	6/8	1	1	0									𝅘𝅥𝅮=86	43.0	𝅘𝅥𝅮	86.0	0.0									
170	170	507	507	0.0	0	0	Chord	6/8	1	1	0	grace16		1/16	1	3325																	
170	170	507	507	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	3326									237								
170	170	508	508	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	3327																	
170	170	1017/2	1017/2	0.0	3/8	3/8	Tempo	6/8	1	1	0									𝅘𝅥𝅮=85	42.0	𝅘𝅥𝅮	85.0	0.0									
170	170	1017/2	1017/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	3328									238								
170	170	509	509	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	3329									238								
170	170	1019/2	1019/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3330																	
170	170	1015/2	1015/2	0.5	1/8	1/8	Chord	6/8	1	2	1/8			1/8	1	3331									239								
170	170	508	508	0.5	1/4	1/4	Chord	6/8	1	2	1/8			1/8	1	3332																	
170	170	507	507	0.125	0	0	Chord	6/8	1	4	1/32			1/32	1	3333																	
170	170	4057/8	4057/8	0.125	1/32	1/32	Chord	6/8	1	4	1/32			1/32	1	3334																	
170	170	507	507	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	3335																	
170	170	1017/2	1017/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8			1/4	3/2	3336																	
171	171	510	510	0.0	0	0	Tempo	6/8	1	1	0									𝅘𝅥𝅮=84	42.0	𝅘𝅥𝅮	84.0	0.0									
171	171	510	510	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	3337									240								
171	171	1021/2	1021/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	3338									240								
171	171	511	511	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	3339																	
171	171	1023/2	1023/2	0.0	3/8	3/8	Tempo	6/8	1	1	0									𝅘𝅥𝅮=83	42.0	𝅘𝅥𝅮	83.0	0.0									
171	171	1023/2	1023/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	3340									241								
171	171	512	512	0.75	1/2	1/2	Chord	6/8	1	1	3/16			1/8	3/2	3341									241								
171	171	2051/4	2051/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	3342																	
171	171	510	510	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	3343																	
171	171	1023/2	1023/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	3344																	
171	171	512	512	0.75	1/2	1/2	Chord	6/8	2	1	3/16			1/8	3/2	3345									242								
171	171	2051/4	2051/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	3346																	
171	171	1025/2	1025/2	0.5	5/8	5/8	Chord	6/8	2	2	1/8			1/8	1	3347																	
172	172	513	513	0.0	0	0	SystemText	6/8	1	1	0								"<i><font size=""12""/>-            -            -             -            -       do</i>"														
172	172	513	513	0.0	0	0	Tempo	6/8	1	1	0									𝅘𝅥𝅮=82	41.0	𝅘𝅥𝅮	82.0	0.0									
172	172	513	513	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	3348																	
172	172	1027/2	1027/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	3349																	
172	172	514	514	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	3350																	
172	172	1029/2	1029/2	0.0	3/8	3/8	Tempo	6/8	1	1	0									𝅘𝅥𝅮=80	40.0	𝅘𝅥𝅮	80.0	0.0									
172	172	1029/2	1029/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	3351																	
172	172	1031/2	1031/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3352																	
172	172	513	513	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	3353																	
172	172	1027/2	1027/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	3354																	
172	172	514	514	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	3355																	
172	172	1029/2	1029/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	3356																	
172	172	1031/2	1031/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	3357																	
173	173	516	516	0.0	0	0	Tempo	6/8	1	1	0									𝅘𝅥𝅮=78	39.0	𝅘𝅥𝅮	78.0	0.0									
173	173	516	516	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	3358									243								
173	173	1033/2	1033/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	3359									243								
173	173	517	517	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	3360									243								
173	173	1035/2	1035/2	0.0	3/8	3/8	Tempo	6/8	1	1	0									𝅘𝅥𝅮=75	38.0	𝅘𝅥𝅮	75.0	0.0	243								
173	173	1035/2	1035/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	3361									243								
173	173	518	518	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	3362									243								
173	173	1037/2	1037/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	3363									243								
173	173	2075/4	2075/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	3364																	
173	173	518	518	0.5	1/2	1/2	Chord	6/8	1	3	1/8			1/8	1	3365																	
173	173	516	516	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	3366																	
173	173	1033/2	1033/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	3367																	
173	173	517	517	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	3368																	
173	173	1035/2	1035/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	3369																	
173	173	518	518	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	3370																	
173	173	1037/2	1037/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	3371																	
173	173	2075/4	2075/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	3372																	
173	173	516	516	0.5	0	0	Chord	6/8	2	2	1/8			1/8	1	3373																	
173	173	1033/2	1033/2	1.0	1/8	1/8	Chord	6/8	2	2	1/4			1/4	1	3374																	
173	173	1035/2	1035/2	0.5	3/8	3/8	Chord	6/8	2	2	1/8			1/8	1	3375																	
173	173	518	518	0.5	1/2	1/2	Chord	6/8	2	2	1/8			1/8	1	3376																	
173	173	1037/2	1037/2	0.5	5/8	5/8	Chord	6/8	2	2	1/8			1/8	1	3377																	
174	174	519	519	0.0	0	0	Tempo	6/8	1	1	0									𝅘𝅥𝅮=88	44.0	𝅘𝅥𝅮	88.0	0.0									
174	174	519	519	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	3378																	
174	174	2079/4	2079/4	0.0	3/16	3/16	SystemText	6/8	1	1	0								"<i><font size=""12""/>a tempo</i>"														
174	174	520	520	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	3379																	
174	174	1041/2	1041/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	3380																	
174	174	1043/2	1043/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3381																	
174	174	519	519	0.75	0	0	Chord	6/8	1	2	3/16			1/8	3/2	3382																	
174	174	2079/4	2079/4	0.5	3/16	3/16	Chord	6/8	1	2	1/8			1/8	1	3383																	
174	174	2081/4	2081/4	0.25	5/16	5/16	Chord	6/8	1	2	1/16			1/16	1	3384																	
174	174	1041/2	1041/2	0.25	3/8	3/8	Chord	6/8	1	2	1/16			1/16	1	3385																	
174	174	2083/4	2083/4	0.5	7/16	7/16	Chord	6/8	1	2	1/8			1/8	1	3386																	
174	174	2085/4	2085/4	0.5	9/16	9/16	Chord	6/8	1	2	1/8			1/8	1	3387																	
174	174	2087/4	2087/4	0.25	11/16	11/16	Chord	6/8	1	2	1/16			1/16	1	3388																	
174	174	519	519	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	3389																	
174	174	1039/2	1039/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	3390									244								
174	174	520	520	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	3391									244								
174	174	1041/2	1041/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	3392									244								
174	174	521	521	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	3393									244								
174	174	1043/2	1043/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	3394																	
175	175	522	522	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	3395									245								
175	175	1045/2	1045/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	3396									245								
175	175	523	523	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	3397																	
175	175	1047/2	1047/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	3398									246								
175	175	524	524	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	3399									246								
175	175	1049/2	1049/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3400																	
175	175	522	522	0.25	0	0	Chord	6/8	1	2	1/16			1/16	1	3401																	
175	175	2089/4	2089/4	0.5	1/16	1/16	Chord	6/8	1	2	1/8			1/8	1	3402																	
175	175	2091/4	2091/4	0.5	3/16	3/16	Chord	6/8	1	2	1/8			1/8	1	3403																	
175	175	2093/4	2093/4	0.25	5/16	5/16	Chord	6/8	1	2	1/16			1/16	1	3404																	
175	175	1047/2	1047/2	0.25	3/8	3/8	Chord	6/8	1	2	1/16			1/16	1	3405																	
175	175	2095/4	2095/4	0.5	7/16	7/16	Chord	6/8	1	2	1/8			1/8	1	3406																	
175	175	2097/4	2097/4	0.5	9/16	9/16	Chord	6/8	1	2	1/8			1/8	1	3407																	
175	175	2099/4	2099/4	0.25	11/16	11/16	Chord	6/8	1	2	1/16			1/16	1	3408																	
175	175	522	522	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	3409									247								
175	175	1045/2	1045/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	3410									247								
175	175	523	523	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	3411									247								
175	175	1047/2	1047/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	3412									247								
175	175	524	524	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	3413									247								
175	175	1049/2	1049/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	3414																	
176	176	525	525	0.0	0	0	SystemText	6/8	1	1	0								"<i><font size=""12""/>tre corde</i>"														
176	176	525	525	0.16666666666666666	0	0	Chord	6/8	1	1	1/24			1/16	2/3	3415									248								
176	176	3151/6	3151/6	0.0	1/24	1/24	Spanner	6/8	1	1	0														248							30	
176	176	3151/6	3151/6	0.16666666666666666	1/24	1/24	Chord	6/8	1	1	1/24			1/16	2/3	3416									248							30	
176	176	1576/3	1576/3	0.16666666666666666	1/12	1/12	Chord	6/8	1	1	1/24			1/16	2/3	3417									248							30	
176	176	1051/2	1051/2	0.16666666666666666	1/8	1/8	Chord	6/8	1	1	1/24			1/16	2/3	3418									248							30	
176	176	1577/3	1577/3	0.16666666666666666	1/6	1/6	Chord	6/8	1	1	1/24			1/16	2/3	3419									248							30	
176	176	3155/6	3155/6	0.16666666666666666	5/24	5/24	Chord	6/8	1	1	1/24			1/16	2/3	3420									248							30	
176	176	526	526	0.16666666666666666	1/4	1/4	Chord	6/8	1	1	1/24			1/16	2/3	3421									248							30	
176	176	3157/6	3157/6	0.16666666666666666	7/24	7/24	Chord	6/8	1	1	1/24			1/16	2/3	3422									248							30	
176	176	1579/3	1579/3	0.16666666666666666	1/3	1/3	Chord	6/8	1	1	1/24			1/16	2/3	3423									248							30	
176	176	1053/2	1053/2	0.16666666666666666	3/8	3/8	Chord	6/8	1	1	1/24			1/16	2/3	3424									248							30	
176	176	1580/3	1580/3	0.16666666666666666	5/12	5/12	Chord	6/8	1	1	1/24			1/16	2/3	3425									248							30	
176	176	3161/6	3161/6	0.16666666666666666	11/24	11/24	Chord	6/8	1	1	1/24			1/16	2/3	3426									248							30	
176	176	527	527	0.16666666666666666	1/2	1/2	Chord	6/8	1	1	1/24			1/16	2/3	3427									248							30	
176	176	3163/6	3163/6	0.16666666666666666	13/24	13/24	Chord	6/8	1	1	1/24			1/16	2/3	3428									248							30	
176	176	1582/3	1582/3	0.16666666666666666	7/12	7/12	Chord	6/8	1	1	1/24			1/16	2/3	3429									248							30	
176	176	1055/2	1055/2	0.16666666666666666	5/8	5/8	Chord	6/8	1	1	1/24			1/16	2/3	3430									248							30	
176	176	1583/3	1583/3	0.16666666666666666	2/3	2/3	Chord	6/8	1	1	1/24			1/16	2/3	3431									248							30	
176	176	3167/6	3167/6	0.16666666666666666	17/24	17/24	Chord	6/8	1	1	1/24			1/16	2/3	3432																30	
176	176	525	525	0.5	0	0	Chord	6/8	1	2	1/8			1/8	1	3433																30	
176	176	1055/2	1055/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8			1/8	1	3434																30	
176	176	525	525	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	3435									249								
176	176	1051/2	1051/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	3436									249								
176	176	526	526	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	3437									249								
176	176	1053/2	1053/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	3438									249								
176	176	527	527	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	3439									249								
176	176	1055/2	1055/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	3440																	
177	177	528	528	0.16666666666666666	0	0	Chord	6/8	1	1	1/24			1/16	2/3	3441									250							30	
177	177	3169/6	3169/6	0.16666666666666666	1/24	1/24	Chord	6/8	1	1	1/24			1/16	2/3	3442									250							30	
177	177	1585/3	1585/3	0.16666666666666666	1/12	1/12	Chord	6/8	1	1	1/24			1/16	2/3	3443									250							30	
177	177	1057/2	1057/2	0.16666666666666666	1/8	1/8	Chord	6/8	1	1	1/24			1/16	2/3	3444									250							30	
177	177	1586/3	1586/3	0.16666666666666666	1/6	1/6	Chord	6/8	1	1	1/24			1/16	2/3	3445									250							30	
177	177	3173/6	3173/6	0.16666666666666666	5/24	5/24	Chord	6/8	1	1	1/24			1/16	2/3	3446									250							30	
177	177	529	529	0.16666666666666666	1/4	1/4	Chord	6/8	1	1	1/24			1/16	2/3	3447									250							30	
177	177	3175/6	3175/6	0.16666666666666666	7/24	7/24	Chord	6/8	1	1	1/24			1/16	2/3	3448									250							30	
177	177	1588/3	1588/3	0.0	1/3	1/3	Dynamic	6/8	1	1	0						mf																
177	177	1588/3	1588/3	0.0	1/3	1/3	Spanner	6/8	1	1	0																						
177	177	1588/3	1588/3	0.16666666666666666	1/3	1/3	Chord	6/8	1	1	1/24			1/16	2/3	3449																	
177	177	1059/2	1059/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	3450																	
177	177	1061/2	1061/2	0.0	5/8	5/8	SystemText	6/8	1	1	0								"<font size=""13""/>"														
177	177	1061/2	1061/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3451																	
177	177	528	528	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	3452									251								
177	177	1057/2	1057/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	3453									251								
177	177	529	529	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	3454									251								
177	177	1059/2	1059/2	0.0	3/8	3/8	Spanner	6/8	2	1	0																			29			
177	177	1059/2	1059/2	0.0	3/8	3/8	Spanner	6/8	2	1	0																	44	44	29			
177	177	1059/2	1059/2	0.16666666666666666	3/8	3/8	Chord	6/8	2	1	1/24			1/16	2/3	3455												44	44	29			
177	177	1589/3	1589/3	0.16666666666666666	5/12	5/12	Chord	6/8	2	1	1/24			1/16	2/3	3456												44	44	29			
177	177	3179/6	3179/6	0.16666666666666666	11/24	11/24	Chord	6/8	2	1	1/24			1/16	2/3	3457												44	44	29			
177	177	530	530	0.16666666666666666	1/2	1/2	Chord	6/8	2	1	1/24			1/16	2/3	3458												44	44	29			
177	177	3181/6	3181/6	0.16666666666666666	13/24	13/24	Chord	6/8	2	1	1/24			1/16	2/3	3459												44	44	29			
177	177	1591/3	1591/3	0.16666666666666666	7/12	7/12	Chord	6/8	2	1	1/24			1/16	2/3	3460												44	44	29			
177	177	1061/2	1061/2	0.16666666666666666	5/8	5/8	Chord	6/8	2	1	1/24			1/16	2/3	3461												44	44	29			
177	177	1592/3	1592/3	0.16666666666666666	2/3	2/3	Chord	6/8	2	1	1/24			1/16	2/3	3462												44	44	29			
177	177	3185/6	3185/6	0.0	17/24	17/24	Dynamic	6/8	2	1	0						mf											44	44				
177	177	3185/6	3185/6	0.0	17/24	17/24	Spanner	6/8	2	1	0																	44	44				
177	177	3185/6	3185/6	0.16666666666666666	17/24	17/24	Chord	6/8	2	1	1/24			1/16	2/3	3463												44	44				
178	178	531	531	0.0	0	0	SystemText	6/8	1	1	0								"<i><font size=""12""/>-             -             -</i>"														
178	178	531	531	0.0	0	0	Spanner	6/8	1	1	0																						13
178	178	531	531	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	3464																	13
178	178	1065/2	1065/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	3465																	13
178	178	1067/2	1067/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3466																	13
178	178	531	531	0.0	0	0	Spanner	6/8	2	1	0																						
178	178	531	531	0.0	0	0	Spanner	6/8	2	1	0																	45	45				
178	178	531	531	0.16666666666666666	0	0	Chord	6/8	2	1	1/24			1/16	2/3	3467												45	45				
178	178	3187/6	3187/6	0.16666666666666666	1/24	1/24	Chord	6/8	2	1	1/24			1/16	2/3	3468												45	45				
178	178	1594/3	1594/3	0.16666666666666666	1/12	1/12	Chord	6/8	2	1	1/24			1/16	2/3	3469												45	45				
178	178	1063/2	1063/2	0.16666666666666666	1/8	1/8	Chord	6/8	2	1	1/24			1/16	2/3	3470												45	45				
178	178	1595/3	1595/3	0.16666666666666666	1/6	1/6	Chord	6/8	2	1	1/24			1/16	2/3	3471												45	45				
178	178	3191/6	3191/6	0.16666666666666666	5/24	5/24	Chord	6/8	2	1	1/24			1/16	2/3	3472												45	45				
178	178	532	532	0.16666666666666666	1/4	1/4	Chord	6/8	2	1	1/24			1/16	2/3	3473												45	45				
178	178	3193/6	3193/6	0.16666666666666666	7/24	7/24	Chord	6/8	2	1	1/24			1/16	2/3	3474												45	45				
178	178	1597/3	1597/3	0.16666666666666666	1/3	1/3	Chord	6/8	2	1	1/24			1/16	2/3	3475												45	45				
178	178	1065/2	1065/2	0.16666666666666666	3/8	3/8	Chord	6/8	2	1	1/24			1/16	2/3	3476												45	45				
178	178	1598/3	1598/3	0.16666666666666666	5/12	5/12	Chord	6/8	2	1	1/24			1/16	2/3	3477												45	45				
178	178	3197/6	3197/6	0.16666666666666666	11/24	11/24	Chord	6/8	2	1	1/24			1/16	2/3	3478												45	45				
178	178	533	533	0.16666666666666666	1/2	1/2	Chord	6/8	2	1	1/24			1/16	2/3	3479												45	45				
178	178	3199/6	3199/6	0.16666666666666666	13/24	13/24	Chord	6/8	2	1	1/24			1/16	2/3	3480												45	45				
178	178	1600/3	1600/3	0.16666666666666666	7/12	7/12	Chord	6/8	2	1	1/24			1/16	2/3	3481												45	45				
178	178	1067/2	1067/2	0.16666666666666666	5/8	5/8	Chord	6/8	2	1	1/24			1/16	2/3	3482												45	45				
178	178	1601/3	1601/3	0.16666666666666666	2/3	2/3	Chord	6/8	2	1	1/24			1/16	2/3	3483												45	45				
178	178	3203/6	3203/6	0.16666666666666666	17/24	17/24	Chord	6/8	2	1	1/24			1/16	2/3	3484												45	45				
179	179	534	534	0.0	0	0	SystemText	6/8	1	1	0								"<i><font size=""12""/>-            -            -             -            -</i>"														13
179	179	534	534	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	3485																	13
179	179	535	535	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	3486																	13
179	179	1071/2	1071/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	3487																	13
179	179	536	536	0.0	1/2	1/2	Tempo	6/8	1	1	0									𝅘𝅥𝅮=87	44.0	𝅘𝅥𝅮	87.0	0.0									13
179	179	1073/2	1073/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3488																	13
179	179	534	534	0.0	0	0	Spanner	6/8	2	1	0																						
179	179	534	534	0.0	0	0	Spanner	6/8	2	1	0																	46	46				
179	179	534	534	0.16666666666666666	0	0	Chord	6/8	2	1	1/24			1/16	2/3	3489												46	46				
