mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	Trill:trill	decrescendo_hairpin	diminuendo_line	crescendo_line
263	261	1040	1048	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	4847								
263	261	2081/2	2097/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	4848								
263	261	1041	1049	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	4849								
263	261	2083/2	2099/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	4850								
263	261	1042	1050	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	4851								
263	261	2085/2	2101/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	4852								
263	261	1043	1051	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	4853								
263	261	2087/2	2103/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4854								
264	262	1044	1052	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	4855								
264	262	2089/2	2105/2	1.0		1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	4856								
264	262	2091/2	2107/2	1.0		3/8	3/8	Chord	4/4	1	1	1/4		1/4	1	4857								
264	262	2093/2	2109/2	1.0		5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	4858								
264	262	2095/2	2111/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	4859								
264	262	1044	1052	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	4860								
264	262	2089/2	2105/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	4861								
264	262	1045	1053	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	4862								
264	262	2091/2	2107/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	4863								
264	262	1046	1054	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	4864								
264	262	2093/2	2109/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	4865								
264	262	1047	1055	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	4866								
264	262	2095/2	2111/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4867								
265	263	1048	1056	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	4868								
265	263	4193/4	4225/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	4869								
265	263	2097/2	2113/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	4870								
265	263	4195/4	4227/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	4871								
265	263	1049	1057	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	4872								
265	263	4197/4	4229/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	4873								
265	263	2099/2	2115/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	4874								
265	263	4199/4	4231/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	4875								
265	263	1050	1058	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	4876								
265	263	4201/4	4233/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	4877								
265	263	2101/2	2117/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	4878								
265	263	4203/4	4235/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	4879								
265	263	1051	1059	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	4880								
265	263	4205/4	4237/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	4881								
265	263	2103/2	2119/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	4882								
265	263	4207/4	4239/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	4883								
265	263	1048	1056	1.5		0	0	Chord	4/4	2	1	3/8		1/4	3/2	4884								
265	263	2099/2	2115/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	4885								
265	263	4199/4	4231/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	4886								
265	263	1050	1058	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	4887								
265	263	1048	1056	2.0		0	0	Chord	4/4	2	2	1/2		1/2	1	4888								
265	263	1050	1058	0.5		1/2	1/2	Chord	4/4	2	2	1/8		1/8	1	4889								
266	264	1052	1060	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	4890								
266	264	4209/4	4241/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	4891								
266	264	2105/2	2121/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	4892								
266	264	4211/4	4243/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	4893								
266	264	1053	1061	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	4894								
266	264	4213/4	4245/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	4895								
266	264	2107/2	2123/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	4896								
266	264	4215/4	4247/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	4897								
266	264	1054	1062	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	4898								
266	264	4217/4	4249/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	4899								
266	264	2109/2	2125/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	4900								
266	264	4219/4	4251/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	4901								
266	264	1055	1063	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	4902								
266	264	4221/4	4253/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	4903								
266	264	2111/2	2127/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	4904								
266	264	4223/4	4255/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	4905								
266	264	1052	1060	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	4906			articAccentBelow	161				
266	264	1053	1061	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	4907				161				
266	264	4213/4	4245/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	4908				161				
266	264	2107/2	2123/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	4909				161				
266	264	4215/4	4247/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	4910				161				
266	264	1054	1062	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	4911			articStaccatoBelow					
267	265	1056	1064	0.0		0	0	Dynamic	4/4	1	1	0						pp						
267	265	1056	1064	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	4912	pp							
267	265	2113/2	2129/2	1.0		1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	4913								
267	265	2115/2	2131/2	1.0		3/8	3/8	Chord	4/4	1	1	1/4		1/4	1	4914								
267	265	2117/2	2133/2	1.0		5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	4915								
267	265	2119/2	2135/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	4916								
267	265	1056	1064	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	4917								
267	265	2113/2	2129/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	4918								
267	265	1057	1065	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	4919								
267	265	2115/2	2131/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	4920								
267	265	1058	1066	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	4921								
267	265	2117/2	2133/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	4922								
267	265	1059	1067	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	4923								
267	265	2119/2	2135/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4924								
268	266	1060	1068	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	4925								
268	266	2121/2	2137/2	1.0		1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	4926								
268	266	2123/2	2139/2	1.0		3/8	3/8	Chord	4/4	1	1	1/4		1/4	1	4927								
268	266	2125/2	2141/2	1.0		5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	4928								
268	266	2127/2	2143/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	4929								
268	266	1060	1068	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	4930								
268	266	2121/2	2137/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	4931								
268	266	1061	1069	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	4932								
268	266	2123/2	2139/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	4933								
268	266	1062	1070	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	4934								
268	266	2125/2	2141/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	4935								
268	266	1063	1071	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	4936								
268	266	2127/2	2143/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4937								
269	267	1064	1072	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	4938								
269	267	4257/4	4289/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	4939								
269	267	2129/2	2145/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	4940								
269	267	4259/4	4291/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	4941								
269	267	1065	1073	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	4942								
269	267	4261/4	4293/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	4943								
269	267	2131/2	2147/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	4944								
269	267	4263/4	4295/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	4945								
269	267	1066	1074	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	4946								
269	267	4265/4	4297/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	4947								
269	267	2133/2	2149/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	4948								
269	267	4267/4	4299/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	4949								
269	267	1067	1075	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	4950								
269	267	4269/4	4301/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	4951								
269	267	2135/2	2151/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	4952								
269	267	4271/4	4303/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	4953								
269	267	1064	1072	1.5		0	0	Chord	4/4	2	1	3/8		1/4	3/2	4954								
269	267	2131/2	2147/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	4955								
269	267	4263/4	4295/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	4956								
269	267	1066	1074	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	4957								
269	267	1064	1072	2.0		0	0	Chord	4/4	2	2	1/2		1/2	1	4958								
269	267	1066	1074	0.5		1/2	1/2	Chord	4/4	2	2	1/8		1/8	1	4959								
270	268	1068	1076	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	4960								
270	268	4273/4	4305/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	4961								
270	268	2137/2	2153/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	4962								
270	268	4275/4	4307/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	4963								
270	268	1069	1077	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	4964								
270	268	4277/4	4309/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	4965								
270	268	2139/2	2155/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	4966								
270	268	4279/4	4311/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	4967								
270	268	1070	1078	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	4968								
270	268	4281/4	4313/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	4969								
270	268	2141/2	2157/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	4970								
270	268	4283/4	4315/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	4971								
270	268	1071	1079	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	4972								
270	268	4285/4	4317/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	4973								
270	268	2143/2	2159/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	4974								
270	268	4287/4	4319/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	4975								
270	268	1068	1076	0.0		0	0	Chord	4/4	2	1	0	grace16	1/16	1	4976								
270	268	1068	1076	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	4977								
270	268	1069	1077	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	4978								
270	268	4277/4	4309/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	4979								
270	268	2139/2	2155/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	4980								
270	268	4279/4	4311/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	4981								
270	268	1070	1078	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	4982			articStaccatoAbove					
271	269	4289/4	4321/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	4983								
271	269	2145/2	2161/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	4984								
271	269	4291/4	4323/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	4985								
271	269	1073	1081	0.0		1/4	1/4	Spanner	4/4	1	1	0												27
271	269	1073	1081	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	4986								27
271	269	4293/4	4325/4	0.0		5/16	5/16	Spanner	4/4	1	1	0												
271	269	4293/4	4325/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	4987								
271	269	2147/2	2163/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	4988								
271	269	4295/4	4327/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	4989								
271	269	1074	1082	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	4990								
271	269	4297/4	4329/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	4991								
271	269	2149/2	2165/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	4992								
271	269	4299/4	4331/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	4993								
271	269	1075	1083	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	4994								
271	269	4301/4	4333/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	4995								
271	269	2151/2	2167/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	4996								
271	269	4303/4	4335/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	4997								
271	269	1072	1080	1.5		0	0	Chord	4/4	2	1	3/8		1/4	3/2	4998								
271	269	2147/2	2163/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	4999								
271	269	4295/4	4327/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	5000								
271	269	1074	1082	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	5001								
271	269	1072	1080	2.0		0	0	Chord	4/4	2	2	1/2		1/2	1	5002								
271	269	1074	1082	0.5		1/2	1/2	Chord	4/4	2	2	1/8		1/8	1	5003								
272	270	1076	1084	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	5004								
272	270	4305/4	4337/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	5005								
272	270	2153/2	2169/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	5006								
272	270	4307/4	4339/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	5007								
272	270	1077	1085	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	5008								
272	270	4309/4	4341/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	5009								
272	270	2155/2	2171/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	5010								
272	270	4311/4	4343/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	5011								
272	270	1078	1086	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	5012								
272	270	4313/4	4345/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	5013								
272	270	2157/2	2173/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	5014								
272	270	4315/4	4347/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	5015								
272	270	1079	1087	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	5016								
272	270	4317/4	4349/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	5017								
272	270	2159/2	2175/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	5018								
272	270	4319/4	4351/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	5019								
272	270	1076	1084	0.0		0	0	Chord	4/4	2	1	0	grace16	1/16	1	5020								
272	270	1076	1084	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	5021			articAccentAbove					
272	270	1077	1085	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	5022								
272	270	4309/4	4341/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	5023								
272	270	2155/2	2171/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	5024								
272	270	4311/4	4343/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	5025								
272	270	1078	1086	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	5026								
273	271	4321/4	4353/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	5027								
273	271	2161/2	2177/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	5028								
273	271	4323/4	4355/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	5029								
273	271	1081	1089	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	5030								
273	271	4325/4	4357/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	5031								
273	271	2163/2	2179/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	5032								
273	271	4327/4	4359/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	5033								
273	271	1082	1090	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	5034								
273	271	4329/4	4361/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	5035								
273	271	2165/2	2181/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	5036								
273	271	4331/4	4363/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	5037								
273	271	1083	1091	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	5038								
273	271	4333/4	4365/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	5039								
273	271	2167/2	2183/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	5040								
273	271	4335/4	4367/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	5041								
273	271	1080	1088	0.0		0	0	Chord	4/4	2	1	0	grace16	1/16	1	5042								
273	271	1080	1088	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	5043			articAccentAbove					
273	271	1081	1089	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	5044								
273	271	4325/4	4357/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	5045								
273	271	2163/2	2179/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	5046								
273	271	4327/4	4359/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	5047								
273	271	1082	1090	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	5048								
274	272	4337/4	4369/4	0.0		1/16	1/16	Dynamic	4/4	1	1	0						f						
274	272	4337/4	4369/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	5049	f							
274	272	2169/2	2185/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	5050								
274	272	4339/4	4371/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	5051								
274	272	1085	1093	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	5052								
274	272	4341/4	4373/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	5053								
274	272	2171/2	2187/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	5054								
274	272	4343/4	4375/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	5055								
274	272	1086	1094	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	5056								
274	272	4345/4	4377/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	5057								
274	272	2173/2	2189/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	5058								
274	272	4347/4	4379/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	5059								
274	272	1087	1095	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	5060								
274	272	4349/4	4381/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	5061								
274	272	2175/2	2191/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	5062								
274	272	4351/4	4383/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	5063								
274	272	1084	1092	0.0		0	0	Chord	4/4	2	1	0	grace16	1/16	1	5064								
274	272	1084	1092	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	5065								
274	272	1085	1093	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	5066								
274	272	4341/4	4373/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	5067								
274	272	2171/2	2187/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	5068								
274	272	4343/4	4375/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	5069								
274	272	1086	1094	0.0		1/2	1/2	Dynamic	4/4	2	1	0						sf						
274	272	1086	1094	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16	1/16	1	5070								
274	272	1086	1094	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	5071								
274	272	1087	1095	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	5072								
274	272	4349/4	4381/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	5073								
274	272	2175/2	2191/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	5074								
274	272	4351/4	4383/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	5075								
275	273	1088	1096	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	5076								
275	273	4353/4	4385/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	5077								
275	273	2177/2	2193/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	5078								
275	273	4355/4	4387/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	5079								
275	273	1089	1097	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	5080								
275	273	4357/4	4389/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	5081								
275	273	2179/2	2195/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	5082								
275	273	4359/4	4391/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	5083								
275	273	1090	1098	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	5084								
275	273	4361/4	4393/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	5085								
275	273	2181/2	2197/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	5086								
275	273	4363/4	4395/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	5087								
275	273	1091	1099	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	5088								
275	273	4365/4	4397/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	5089								
275	273	2183/2	2199/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	5090								
275	273	4367/4	4399/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	5091								
275	273	1088	1096	0.0		0	0	Dynamic	4/4	2	1	0						sf						
275	273	1088	1096	0.0		0	0	Chord	4/4	2	1	0	grace16	1/16	1	5092								
275	273	1088	1096	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	5093								
275	273	1089	1097	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	5094								
275	273	4357/4	4389/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	5095								
275	273	2179/2	2195/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	5096								
275	273	4359/4	4391/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	5097								
275	273	1090	1098	0.0		1/2	1/2	Dynamic	4/4	2	1	0						sf						
275	273	1090	1098	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16	1/16	1	5098								
275	273	1090	1098	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	5099								
275	273	1091	1099	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	5100								
275	273	4365/4	4397/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	5101								
275	273	2183/2	2199/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	5102								
275	273	4367/4	4399/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	5103								
276	274	1092	1100	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	5104								
276	274	4369/4	4401/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	5105								
276	274	2185/2	2201/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	5106								
276	274	4371/4	4403/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	5107								
276	274	1093	1101	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	5108								
276	274	4373/4	4405/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	5109								
276	274	2187/2	2203/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	5110								
276	274	4375/4	4407/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	5111								
276	274	1094	1102	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	5112								
276	274	4377/4	4409/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	5113								
276	274	2189/2	2205/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	5114								
276	274	4379/4	4411/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	5115								
