mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	decrescendo_hairpin	crescendo_hairpin
169	168	2687/4	2703/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	2707						
170	169	2017/3	2029/3	0.0		1/12	1/12	Dynamic	4/4	1	1	0						p				
170	169	2017/3	2029/3	0.3333333333333333		1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	2708			articStaccatoAbove			
170	169	2018/3	2030/3	0.3333333333333333		1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	2709			articStaccatoAbove			
170	169	673	677	0.3333333333333333		1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	2710			articStaccatoAbove			
170	169	2020/3	2032/3	0.3333333333333333		1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	2711			articStaccatoAbove			
170	169	2021/3	2033/3	0.3333333333333333		5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	2712			articStaccatoAbove			
170	169	674	678	0.3333333333333333		1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	2713			articStaccatoAbove			
170	169	2023/3	2035/3	0.3333333333333333		7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	2714			articStaccatoAbove			
170	169	2024/3	2036/3	0.3333333333333333		2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	2715			articStaccatoAbove			
170	169	675	679	0.3333333333333333		3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	2716			articStaccatoAbove			
170	169	2026/3	2038/3	0.3333333333333333		5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	2717			articStaccatoAbove			
170	169	2027/3	2039/3	0.3333333333333333		11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	2718			articStaccatoAbove			
170	169	672	676	0.0		0	0	Dynamic	4/4	2	1	0						sf				
170	169	672	676	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	2719						
171	170	676	680	0.3333333333333333		0	0	Chord	4/4	1	1	1/12		1/8	2/3	2720	>		articStaccatoAbove			
171	170	2029/3	2041/3	0.3333333333333333		1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	2721			articStaccatoAbove			
171	170	2030/3	2042/3	0.3333333333333333		1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	2722			articStaccatoAbove			
171	170	677	681	0.3333333333333333		1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	2723			articStaccatoAbove			
171	170	2032/3	2044/3	0.3333333333333333		1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	2724			articStaccatoAbove			
171	170	2033/3	2045/3	0.3333333333333333		5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	2725			articStaccatoAbove			
171	170	678	682	0.3333333333333333		1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	2726			articStaccatoAbove			
171	170	2035/3	2047/3	0.3333333333333333		7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	2727			articStaccatoAbove			
171	170	2036/3	2048/3	0.3333333333333333		2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	2728			articStaccatoAbove			
171	170	679	683	0.3333333333333333		3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	2729			articStaccatoAbove			
171	170	2038/3	2050/3	0.3333333333333333		5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	2730			articStaccatoAbove			
171	170	2039/3	2051/3	0.3333333333333333		11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	2731			articStaccatoAbove			
172	171	680	684	0.3333333333333333		0	0	Chord	4/4	1	1	1/12		1/8	2/3	2732			articStaccatoBelow			
172	171	2041/3	2053/3	0.3333333333333333		1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	2733			articStaccatoBelow			
172	171	2042/3	2054/3	0.3333333333333333		1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	2734			articStaccatoBelow			
172	171	681	685	0.3333333333333333		1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	2735			articStaccatoBelow			
172	171	2044/3	2056/3	0.3333333333333333		1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	2736			articStaccatoBelow			
172	171	2045/3	2057/3	0.3333333333333333		5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	2737			articStaccatoBelow			
172	171	682	686	0.3333333333333333		1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	2738			articStaccatoBelow			
172	171	2047/3	2059/3	0.3333333333333333		7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	2739			articStaccatoBelow			
172	171	2048/3	2060/3	0.3333333333333333		2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	2740			articStaccatoBelow			
172	171	683	687	0.3333333333333333		3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	2741			articStaccatoBelow			
172	171	2050/3	2062/3	0.3333333333333333		5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	2742			articStaccatoBelow			
172	171	2051/3	2063/3	0.3333333333333333		11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	2743			articStaccatoBelow			
173	172	684	688	0.3333333333333333		0	0	Chord	4/4	2	1	1/12		1/8	2/3	2744			articStaccatoBelow			
173	172	2053/3	2065/3	0.3333333333333333		1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	2745			articStaccatoBelow			
173	172	2054/3	2066/3	0.3333333333333333		1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	2746			articStaccatoBelow			
173	172	685	689	0.3333333333333333		1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	2747			articStaccatoBelow			
173	172	2056/3	2068/3	0.3333333333333333		1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	2748			articStaccatoBelow			
173	172	2057/3	2069/3	0.3333333333333333		5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	2749			articStaccatoBelow			
173	172	686	690	0.3333333333333333		1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	2750						
173	172	2059/3	2071/3	0.3333333333333333		7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	2751						
173	172	2060/3	2072/3	0.3333333333333333		2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	2752						
173	172	687	691	0.3333333333333333		3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	2753						
173	172	2062/3	2074/3	0.3333333333333333		5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	2754						
173	172	2063/3	2075/3	0.3333333333333333		11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	2755						
174	173	689	693	0.125		1/4	1/4	Chord	4/4	1	1	1/32		1/32	1	2756						
174	173	5513/8	5545/8	0.125		9/32	9/32	Chord	4/4	1	1	1/32		1/32	1	2757						
174	173	2757/4	2773/4	0.125		5/16	5/16	Chord	4/4	1	1	1/32		1/32	1	2758						
174	173	5515/8	5547/8	0.125		11/32	11/32	Chord	4/4	1	1	1/32		1/32	1	2759						
174	173	1379/2	1387/2	0.125		3/8	3/8	Chord	4/4	1	1	1/32		1/32	1	2760						
174	173	5517/8	5549/8	0.125		13/32	13/32	Chord	4/4	1	1	1/32		1/32	1	2761						
174	173	2759/4	2775/4	0.125		7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	2762						
174	173	5519/8	5551/8	0.125		15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	2763						
174	173	690	694	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2764			articStaccatoAbove			
174	173	691	695	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2765			articStaccatoAbove			
174	173	688	692	0.16666666666666666		0	0	Chord	4/4	2	1	1/24		1/16	2/3	2766						
174	173	4129/6	4153/6	0.16666666666666666		1/24	1/24	Chord	4/4	2	1	1/24		1/16	2/3	2767						
174	173	2065/3	2077/3	0.16666666666666666		1/12	1/12	Chord	4/4	2	1	1/24		1/16	2/3	2768						
174	173	1377/2	1385/2	0.16666666666666666		1/8	1/8	Chord	4/4	2	1	1/24		1/16	2/3	2769						
174	173	2066/3	2078/3	0.16666666666666666		1/6	1/6	Chord	4/4	2	1	1/24		1/16	2/3	2770						
174	173	4133/6	4157/6	0.16666666666666666		5/24	5/24	Chord	4/4	2	1	1/24		1/16	2/3	2771						
174	173	690	694	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2772						
174	173	1381/2	1389/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2773						
174	173	691	695	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2774						
174	173	1383/2	1391/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2775						
175	174	692	696	0.0		0	0	Dynamic	4/4	1	1	0						sfp				
175	174	692	696	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	2776				143		
175	174	1385/2	1393/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	2777						
175	174	693	697	2.0		1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	2778						
175	174	695	699	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2779						
175	174	692	696	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2780						
175	174	1385/2	1393/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2781						
175	174	693	697	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2782						
175	174	1387/2	1395/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2783						
175	174	694	698	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2784						
175	174	1389/2	1397/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2785						
175	174	695	699	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2786						
175	174	1391/2	1399/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2787						
176	175	696	700	0.16666666666666666		0	0	Chord	4/4	1	1	1/24		1/16	2/3	2788						
176	175	4177/6	4201/6	0.16666666666666666		1/24	1/24	Chord	4/4	1	1	1/24		1/16	2/3	2789						
176	175	2089/3	2101/3	0.16666666666666666		1/12	1/12	Chord	4/4	1	1	1/24		1/16	2/3	2790						
176	175	1393/2	1401/2	0.16666666666666666		1/8	1/8	Chord	4/4	1	1	1/24		1/16	2/3	2791						
176	175	2090/3	2102/3	0.16666666666666666		1/6	1/6	Chord	4/4	1	1	1/24		1/16	2/3	2792						
176	175	4181/6	4205/6	0.16666666666666666		5/24	5/24	Chord	4/4	1	1	1/24		1/16	2/3	2793						
176	175	697	701	0.16666666666666666		1/4	1/4	Chord	4/4	1	1	1/24		1/16	2/3	2794						
176	175	4183/6	4207/6	0.16666666666666666		7/24	7/24	Chord	4/4	1	1	1/24		1/16	2/3	2795						
176	175	2092/3	2104/3	0.16666666666666666		1/3	1/3	Chord	4/4	1	1	1/24		1/16	2/3	2796						
176	175	1395/2	1403/2	0.16666666666666666		3/8	3/8	Chord	4/4	1	1	1/24		1/16	2/3	2797						
176	175	2093/3	2105/3	0.16666666666666666		5/12	5/12	Chord	4/4	1	1	1/24		1/16	2/3	2798						
176	175	4187/6	4211/6	0.16666666666666666		11/24	11/24	Chord	4/4	1	1	1/24		1/16	2/3	2799						
176	175	698	702	0.16666666666666666		1/2	1/2	Chord	4/4	1	1	1/24		1/16	2/3	2800						
176	175	4189/6	4213/6	0.16666666666666666		13/24	13/24	Chord	4/4	1	1	1/24		1/16	2/3	2801						
176	175	2095/3	2107/3	0.16666666666666666		7/12	7/12	Chord	4/4	1	1	1/24		1/16	2/3	2802						
176	175	1397/2	1405/2	0.16666666666666666		5/8	5/8	Chord	4/4	1	1	1/24		1/16	2/3	2803						
176	175	2096/3	2108/3	0.16666666666666666		2/3	2/3	Chord	4/4	1	1	1/24		1/16	2/3	2804						
176	175	4193/6	4217/6	0.16666666666666666		17/24	17/24	Chord	4/4	1	1	1/24		1/16	2/3	2805						
176	175	699	703	0.16666666666666666		3/4	3/4	Chord	4/4	1	1	1/24		1/16	2/3	2806						
176	175	4195/6	4219/6	0.16666666666666666		19/24	19/24	Chord	4/4	1	1	1/24		1/16	2/3	2807						
176	175	2098/3	2110/3	0.16666666666666666		5/6	5/6	Chord	4/4	1	1	1/24		1/16	2/3	2808						
176	175	1399/2	1407/2	0.16666666666666666		7/8	7/8	Chord	4/4	1	1	1/24		1/16	2/3	2809						
176	175	2099/3	2111/3	0.16666666666666666		11/12	11/12	Chord	4/4	1	1	1/24		1/16	2/3	2810						
176	175	4199/6	4223/6	0.16666666666666666		23/24	23/24	Chord	4/4	1	1	1/24		1/16	2/3	2811						
176	175	696	700	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2812						
176	175	1393/2	1401/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2813						
176	175	697	701	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2814						
176	175	1395/2	1403/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2815						
176	175	698	702	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2816						
176	175	1397/2	1405/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2817						
176	175	699	703	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2818						
176	175	1399/2	1407/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2819						
177	176	700	704	0.16666666666666666		0	0	Chord	4/4	1	1	1/24		1/16	2/3	2820						
177	176	4201/6	4225/6	0.16666666666666666		1/24	1/24	Chord	4/4	1	1	1/24		1/16	2/3	2821						
177	176	2101/3	2113/3	0.16666666666666666		1/12	1/12	Chord	4/4	1	1	1/24		1/16	2/3	2822						
177	176	1401/2	1409/2	0.16666666666666666		1/8	1/8	Chord	4/4	1	1	1/24		1/16	2/3	2823						
177	176	2102/3	2114/3	0.16666666666666666		1/6	1/6	Chord	4/4	1	1	1/24		1/16	2/3	2824						
177	176	4205/6	4229/6	0.16666666666666666		5/24	5/24	Chord	4/4	1	1	1/24		1/16	2/3	2825						
177	176	701	705	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	2826				144		
177	176	2805/4	2821/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	2827						
177	176	1403/2	1411/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	2828			articStaccatoAbove			
177	176	2807/4	2823/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	2829			articStaccatoAbove			
177	176	702	706	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2830						
177	176	700	704	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2831						
177	176	1401/2	1409/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2832						
177	176	701	705	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2833						
177	176	1403/2	1411/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2834						
177	176	702	706	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2835						
177	176	1405/2	1413/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2836						
177	176	703	707	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2837						
177	176	1407/2	1415/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2838						
178	177	1409/2	1417/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	2839						
178	177	2819/4	2835/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	2840						
178	177	705	709	0.16666666666666666		1/4	1/4	Chord	4/4	1	1	1/24		1/16	2/3	2841						
178	177	4231/6	4255/6	0.16666666666666666		7/24	7/24	Chord	4/4	1	1	1/24		1/16	2/3	2842						
178	177	2116/3	2128/3	0.16666666666666666		1/3	1/3	Chord	4/4	1	1	1/24		1/16	2/3	2843						
178	177	1411/2	1419/2	0.16666666666666666		3/8	3/8	Chord	4/4	1	1	1/24		1/16	2/3	2844						
178	177	2117/3	2129/3	0.16666666666666666		5/12	5/12	Chord	4/4	1	1	1/24		1/16	2/3	2845						
178	177	4235/6	4259/6	0.16666666666666666		11/24	11/24	Chord	4/4	1	1	1/24		1/16	2/3	2846						
178	177	706	710	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2847						
178	177	1413/2	1421/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	2848				145		
178	177	2827/4	2843/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	2849						
178	177	707	711	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	2850				146		
178	177	2829/4	2845/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	2851						
178	177	1415/2	1423/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	2852				147		
178	177	2831/4	2847/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	2853						
178	177	704	708	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2854						
178	177	1409/2	1417/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2855						
178	177	705	709	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2856						
178	177	1411/2	1419/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2857						
178	177	706	710	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2858						
178	177	1413/2	1421/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2859						
178	177	707	711	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2860						
178	177	1415/2	1423/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2861						
179	178	708	712	0.0		0	0	Dynamic	4/4	1	1	0						sfp				
179	178	708	712	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	2862				148		
179	178	1417/2	1425/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	2863						
179	178	709	713	1.5		1/4	1/4	Chord	4/4	1	1	3/8		1/4	3/2	2864						
179	178	1421/2	1429/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	2865						
179	178	2843/4	2859/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	2866						
179	178	711	715	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	2867						
179	178	2845/4	2861/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	2868						
179	178	1423/2	1431/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	2869						
179	178	2847/4	2863/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	2870						
179	178	708	712	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2871						
179	178	1417/2	1425/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2872						
179	178	709	713	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2873						
179	178	1419/2	1427/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2874						
179	178	710	714	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2875						
179	178	1421/2	1429/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2876						
179	178	711	715	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2877						
179	178	1423/2	1431/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2878						
180	179	712	716	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	2879			ornamentTurn	149		
180	179	714	718	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2880				149		
180	179	1429/2	1437/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2881				149		
180	179	715	719	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2882				149		
180	179	1431/2	1439/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2883						
180	179	712	716	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2884						
180	179	1425/2	1433/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2885						
180	179	713	717	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2886						
180	179	1427/2	1435/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2887						
180	179	714	718	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2888						
180	179	1429/2	1437/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2889						
180	179	715	719	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2890						
180	179	1431/2	1439/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2891						
181	180	716	720	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	2892						
181	180	2865/4	2881/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	2893						
181	180	1433/2	1441/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	2894						
181	180	2867/4	2883/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	2895						
181	180	717	721	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	2896						
181	180	2869/4	2885/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	2897						
181	180	1435/2	1443/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	2898						
181	180	2871/4	2887/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	2899						
181	180	718	722	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	2900						
181	180	2873/4	2889/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	2901						
181	180	1437/2	1445/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	2902						
181	180	2875/4	2891/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	2903						
181	180	719	723	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	2904						
181	180	2877/4	2893/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	2905						
181	180	1439/2	1447/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	2906						
181	180	2879/4	2895/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	2907						
181	180	716	720	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2908						
181	180	1433/2	1441/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2909						
181	180	717	721	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2910						
181	180	1435/2	1443/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2911						
181	180	718	722	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2912						
181	180	1437/2	1445/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2913						
181	180	719	723	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2914						
181	180	1439/2	1447/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2915						
182	181	720	724	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	2916						
182	181	721	725	0.0		1/4	1/4	Dynamic	4/4	1	1	0						sf				
182	181	721	725	0.0		1/4	1/4	Chord	4/4	1	1	0	acciaccatura	1/8	1	2917						
182	181	721	725	2.0		1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	2918				150		
182	181	723	727	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2919				150		
182	181	1447/2	1455/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2920						
182	181	720	724	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2921						
182	181	1441/2	1449/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2922						
182	181	721	725	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2923						
182	181	1443/2	1451/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2924						
182	181	722	726	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2925						
182	181	1445/2	1453/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2926						
182	181	723	727	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2927						
182	181	1447/2	1455/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2928						
183	182	724	728	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	2929						
183	182	2897/4	2913/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	2930				151		
183	182	1449/2	1457/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	2931						
183	182	2899/4	2915/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	2932				152		
183	182	725	729	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	2933						
183	182	2901/4	2917/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	2934				153		
183	182	1451/2	1459/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	2935						
183	182	2903/4	2919/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	2936				154		
183	182	726	730	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	2937						
183	182	2905/4	2921/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	2938				155		
183	182	1453/2	1461/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	2939						
183	182	2907/4	2923/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	2940				156		
183	182	727	731	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	2941						
183	182	2909/4	2925/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	2942				157		
183	182	1455/2	1463/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	2943						
183	182	2911/4	2927/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	2944						
183	182	724	728	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2945						
183	182	1449/2	1457/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2946						
183	182	725	729	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2947						
183	182	1451/2	1459/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2948						
183	182	726	730	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2949						
183	182	1453/2	1461/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2950						
183	182	727	731	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2951						
183	182	1455/2	1463/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2952						
184	183	728	732	0.75		0	0	Chord	4/4	1	1	3/16		1/8	3/2	2953			ornamentTrill			
184	183	2915/4	2931/4	0.125		3/16	3/16	Chord	4/4	1	1	1/32		1/32	1	2954						
184	183	5831/8	5863/8	0.125		7/32	7/32	Chord	4/4	1	1	1/32		1/32	1	2955						
184	183	729	733	0.0		1/4	1/4	Dynamic	4/4	1	1	0						sf				
184	183	729	733	2.0		1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	2956				158		
184	183	731	735	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2957				158		
184	183	1463/2	1471/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2958						
