mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	articulation
178	177	707/2	707/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2729		
178	177	1061/3	1061/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2730		
178	177	2123/6	2123/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2731		
178	177	354	354	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2732		
178	177	2125/6	2125/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2733		
178	177	1063/3	1063/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2734		
178	177	709/2	709/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2735		
178	177	1064/3	1064/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2736		
178	177	2129/6	2129/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2737		
178	177	353	353	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	2738		
178	177	707/2	707/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	2739		
178	177	354	354	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	2740		
178	177	709/2	709/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	2741		
178	177	353	353	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	2742		
178	177	1413/4	1413/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2743		
178	177	707/2	707/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2744		
178	177	1415/4	1415/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2745		
178	177	354	354	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2746		
178	177	1417/4	1417/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2747		
178	177	709/2	709/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2748		
178	177	1419/4	1419/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2749		
178	177	353	353	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	2750		
178	177	707/2	707/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	2751		
178	177	354	354	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	2752		
178	177	709/2	709/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	2753		
179	178	355	355	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	2754		
179	178	2131/6	2131/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2755		
179	178	1066/3	1066/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2756		
179	178	711/2	711/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2757		
179	178	1067/3	1067/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2758		
179	178	2135/6	2135/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2759		
179	178	356	356	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2760		
179	178	2137/6	2137/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2761		
179	178	1069/3	1069/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2762		
179	178	713/2	713/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2763		
179	178	1070/3	1070/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2764		articStaccatoAbove
179	178	2141/6	2141/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2765		articStaccatoAbove
179	178	355	355	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	2766		
179	178	711/2	711/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	2767		
179	178	356	356	0.25	1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	2768		
179	178	355	355	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	2769		
179	178	1421/4	1421/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2770		
179	178	711/2	711/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2771		
179	178	1423/4	1423/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2772		
179	178	356	356	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2773		
179	178	1425/4	1425/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2774		
179	178	713/2	713/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2775		
179	178	1427/4	1427/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2776		
179	178	355	355	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	2777		
179	178	711/2	711/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	2778		
179	178	356	356	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	2779		
179	178	713/2	713/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	2780		
180	179	357	357	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	2781	f	articStaccatoAbove
180	179	2143/6	2143/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2782		articStaccatoAbove
180	179	1072/3	1072/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2783		articStaccatoAbove
180	179	715/2	715/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2784		articStaccatoAbove
180	179	1073/3	1073/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2785		articStaccatoAbove
180	179	2147/6	2147/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2786		articStaccatoAbove
180	179	358	358	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2787		
180	179	717/2	717/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2788		
180	179	357	357	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	2789		
180	179	1429/4	1429/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2790		
180	179	715/2	715/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2791		
180	179	1431/4	1431/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2792		
180	179	358	358	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2793		
180	179	1433/4	1433/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2794		
180	179	717/2	717/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2795		
180	179	1435/4	1435/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2796		
180	179	357	357	0.25	0	0	Chord	2/4	2	2	1/16		1/16	1	2797		
180	179	1429/4	1429/4	0.25	1/16	1/16	Chord	2/4	2	2	1/16		1/16	1	2798		
180	179	715/2	715/2	0.25	1/8	1/8	Chord	2/4	2	2	1/16		1/16	1	2799		
180	179	358	358	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	2800		
180	179	717/2	717/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	2801		
181	180	359	359	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2802	p	
181	180	719/2	719/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	2803		
181	180	360	360	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	2804	<	
181	180	2881/8	2881/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	2805		
181	180	1441/4	1441/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	2806		
181	180	2883/8	2883/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	2807		
181	180	721/2	721/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	2808		
181	180	2885/8	2885/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	2809		
181	180	1443/4	1443/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	2810		
181	180	2887/8	2887/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	2811		
181	180	359	359	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	2812		
181	180	1437/4	1437/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2813		
181	180	719/2	719/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2814		
181	180	1439/4	1439/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2815		
181	180	360	360	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2816		
181	180	1441/4	1441/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2817		
181	180	721/2	721/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2818		
181	180	1443/4	1443/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2819		
181	180	1437/4	1437/4	0.75	1/16	1/16	Chord	2/4	2	2	3/16		1/8	3/2	2820		
181	180	360	360	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	2821		
181	180	721/2	721/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	2822		
182	181	361	361	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	2823		
182	181	2889/8	2889/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	2824		
182	181	1445/4	1445/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	2825		
182	181	2891/8	2891/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	2826		
182	181	723/2	723/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	2827		
182	181	2893/8	2893/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	2828		
182	181	1447/4	1447/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	2829		
182	181	2895/8	2895/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	2830		
182	181	362	362	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2831		
182	181	725/2	725/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	2832		
182	181	2903/8	2903/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	2833		
182	181	725/2	725/2	0.0	3/8	3/8	Chord	2/4	1	2	0	acciaccatura	1/8	1	2834		
182	181	725/2	725/2	0.0	3/8	3/8	Chord	2/4	1	2	0	acciaccatura	1/8	1	2835		
182	181	725/2	725/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	2836		
182	181	361	361	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	2837		
182	181	1445/4	1445/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2838		
182	181	723/2	723/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2839		
182	181	1447/4	1447/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2840		
182	181	362	362	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2841		
182	181	1449/4	1449/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2842		
182	181	725/2	725/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2843		
182	181	1451/4	1451/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2844		
182	181	361	361	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	2845		
182	181	723/2	723/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	2846		
182	181	362	362	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	2847		
182	181	725/2	725/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	2848		
183	182	363	363	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	2849		
183	182	2905/8	2905/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	2850		
183	182	1453/4	1453/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	2851		
183	182	2907/8	2907/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	2852		
183	182	727/2	727/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	2853		
183	182	2909/8	2909/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	2854		
183	182	1455/4	1455/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	2855		
183	182	2911/8	2911/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	2856		
183	182	364	364	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	2857		
183	182	363	363	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	2858		
183	182	364	364	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	2859		
183	182	363	363	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2860		
183	182	364	364	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	2861		
183	182	363	363	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	2862		
184	183	365	365	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	2863		
184	183	366	366	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	2864		
184	183	365	365	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	2865		
184	183	366	366	0.75	1/4	1/4	Chord	2/4	1	2	3/16		1/8	3/2	2866		
184	183	1467/4	1467/4	0.125	7/16	7/16	Chord	2/4	1	2	1/32		1/32	1	2867		
184	183	2935/8	2935/8	0.125	15/32	15/32	Chord	2/4	1	2	1/32		1/32	1	2868		
184	183	365	365	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	2869		
184	183	366	366	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	2870		
185	184	367	367	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	2871		
185	184	368	368	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	2872		
185	184	367	367	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	2873		
185	184	368	368	0.75	1/4	1/4	Chord	2/4	1	2	3/16		1/8	3/2	2874		
185	184	1475/4	1475/4	0.125	7/16	7/16	Chord	2/4	1	2	1/32		1/32	1	2875		
185	184	2951/8	2951/8	0.125	15/32	15/32	Chord	2/4	1	2	1/32		1/32	1	2876		
185	184	367	367	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	2877		
185	184	368	368	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	2878		
186	185	369	369	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2879	p	articStaccatoAbove
186	185	739/2	739/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	2880		articStaccatoAbove
186	185	370	370	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2881		articStaccatoAbove
186	185	741/2	741/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2882		articStaccatoAbove
186	185	369	369	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2883		
186	185	739/2	739/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2884		articStaccatoAbove
186	185	370	370	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2885		articStaccatoAbove
186	185	741/2	741/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2886		articStaccatoAbove
187	186	371	371	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2887		
187	186	743/2	743/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2888		
187	186	372	372	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	2889		
187	186	371	371	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	2890		
187	186	372	372	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	2891		
187	186	371	371	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2892		
187	186	371	371	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	2893		
187	186	372	372	0.125	1/4	1/4	Chord	2/4	2	2	1/32		1/32	1	2894		
187	186	2977/8	2977/8	0.125	9/32	9/32	Chord	2/4	2	2	1/32		1/32	1	2895		
187	186	1489/4	1489/4	0.125	5/16	5/16	Chord	2/4	2	2	1/32		1/32	1	2896		
187	186	2979/8	2979/8	0.125	11/32	11/32	Chord	2/4	2	2	1/32		1/32	1	2897		
187	186	745/2	745/2	0.125	3/8	3/8	Chord	2/4	2	2	1/32		1/32	1	2898		
187	186	2981/8	2981/8	0.125	13/32	13/32	Chord	2/4	2	2	1/32		1/32	1	2899		
187	186	1491/4	1491/4	0.125	7/16	7/16	Chord	2/4	2	2	1/32		1/32	1	2900		
187	186	2983/8	2983/8	0.125	15/32	15/32	Chord	2/4	2	2	1/32		1/32	1	2901		
188	187	374	374	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	2902		
188	187	373	373	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	2903		
188	187	374	374	0.75	1/4	1/4	Chord	2/4	1	2	3/16		1/8	3/2	2904		
188	187	1499/4	1499/4	0.125	7/16	7/16	Chord	2/4	1	2	1/32		1/32	1	2905		
188	187	2999/8	2999/8	0.125	15/32	15/32	Chord	2/4	1	2	1/32		1/32	1	2906		
188	187	373	373	0.125	0	0	Chord	2/4	2	1	1/32		1/32	1	2907		
188	187	2985/8	2985/8	0.125	1/32	1/32	Chord	2/4	2	1	1/32		1/32	1	2908		
188	187	1493/4	1493/4	0.125	1/16	1/16	Chord	2/4	2	1	1/32		1/32	1	2909		
188	187	2987/8	2987/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32		1/32	1	2910		
188	187	747/2	747/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	2911		
188	187	2989/8	2989/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	2912		
188	187	1495/4	1495/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	2913		
188	187	2991/8	2991/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	2914		
188	187	374	374	0.125	1/4	1/4	Chord	2/4	2	1	1/32		1/32	1	2915		
188	187	2993/8	2993/8	0.125	9/32	9/32	Chord	2/4	2	1	1/32		1/32	1	2916		
188	187	1497/4	1497/4	0.125	5/16	5/16	Chord	2/4	2	1	1/32		1/32	1	2917		
188	187	2995/8	2995/8	0.125	11/32	11/32	Chord	2/4	2	1	1/32		1/32	1	2918		
188	187	749/2	749/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	2919		
188	187	2997/8	2997/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	2920		
188	187	1499/4	1499/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	2921		
188	187	2999/8	2999/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	2922		
189	188	375	375	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	2923		
189	188	376	376	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	2924		
189	188	375	375	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	2925		
189	188	376	376	0.75	1/4	1/4	Chord	2/4	1	2	3/16		1/8	3/2	2926		
189	188	1507/4	1507/4	0.125	7/16	7/16	Chord	2/4	1	2	1/32		1/32	1	2927		
189	188	3015/8	3015/8	0.125	15/32	15/32	Chord	2/4	1	2	1/32		1/32	1	2928		
189	188	375	375	0.125	0	0	Chord	2/4	2	1	1/32		1/32	1	2929		
189	188	3001/8	3001/8	0.125	1/32	1/32	Chord	2/4	2	1	1/32		1/32	1	2930		
189	188	1501/4	1501/4	0.125	1/16	1/16	Chord	2/4	2	1	1/32		1/32	1	2931		
189	188	3003/8	3003/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32		1/32	1	2932		
189	188	751/2	751/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	2933		
189	188	3005/8	3005/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	2934		
189	188	1503/4	1503/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	2935		
189	188	3007/8	3007/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	2936		
189	188	376	376	0.125	1/4	1/4	Chord	2/4	2	1	1/32		1/32	1	2937		
189	188	3009/8	3009/8	0.125	9/32	9/32	Chord	2/4	2	1	1/32		1/32	1	2938		
189	188	1505/4	1505/4	0.125	5/16	5/16	Chord	2/4	2	1	1/32		1/32	1	2939		
189	188	3011/8	3011/8	0.125	11/32	11/32	Chord	2/4	2	1	1/32		1/32	1	2940		
189	188	753/2	753/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	2941		
189	188	3013/8	3013/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	2942		
189	188	1507/4	1507/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	2943		
189	188	3015/8	3015/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	2944		
190	189	377	377	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2945	<	
190	189	755/2	755/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	2946		articStaccatoAbove
190	189	378	378	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2947		articStaccatoAbove
190	189	757/2	757/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2948		articStaccatoAbove
190	189	377	377	0.125	0	0	Chord	2/4	2	1	1/32		1/32	1	2949		
190	189	3017/8	3017/8	0.125	1/32	1/32	Chord	2/4	2	1	1/32		1/32	1	2950		
190	189	1509/4	1509/4	0.125	1/16	1/16	Chord	2/4	2	1	1/32		1/32	1	2951		
190	189	3019/8	3019/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32		1/32	1	2952		
190	189	755/2	755/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	2953		
190	189	3021/8	3021/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	2954		
190	189	1511/4	1511/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	2955		
190	189	3023/8	3023/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	2956		
190	189	378	378	0.125	1/4	1/4	Chord	2/4	2	1	1/32		1/32	1	2957		
190	189	3025/8	3025/8	0.125	9/32	9/32	Chord	2/4	2	1	1/32		1/32	1	2958		
190	189	1513/4	1513/4	0.125	5/16	5/16	Chord	2/4	2	1	1/32		1/32	1	2959		
190	189	3027/8	3027/8	0.125	11/32	11/32	Chord	2/4	2	1	1/32		1/32	1	2960		
190	189	757/2	757/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	2961		
190	189	3029/8	3029/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	2962		
190	189	1515/4	1515/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	2963		
190	189	3031/8	3031/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	2964		
191	190	379	379	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2965		
191	190	759/2	759/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2966		
191	190	380	380	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	2967		
191	190	379	379	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	2968		
191	190	380	380	0.75	1/4	1/4	Chord	2/4	1	2	3/16		1/8	3/2	2969		
191	190	1523/4	1523/4	0.125	7/16	7/16	Chord	2/4	1	2	1/32		1/32	1	2970		
191	190	3047/8	3047/8	0.125	15/32	15/32	Chord	2/4	1	2	1/32		1/32	1	2971		
191	190	379	379	0.125	0	0	Chord	2/4	2	1	1/32		1/32	1	2972		
191	190	3033/8	3033/8	0.125	1/32	1/32	Chord	2/4	2	1	1/32		1/32	1	2973		
191	190	1517/4	1517/4	0.125	1/16	1/16	Chord	2/4	2	1	1/32		1/32	1	2974		
191	190	3035/8	3035/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32		1/32	1	2975		
191	190	759/2	759/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	2976		
191	190	3037/8	3037/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	2977		
191	190	1519/4	1519/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	2978		
191	190	3039/8	3039/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	2979		
191	190	380	380	0.125	1/4	1/4	Chord	2/4	2	1	1/32		1/32	1	2980		
191	190	3041/8	3041/8	0.125	9/32	9/32	Chord	2/4	2	1	1/32		1/32	1	2981		
191	190	1521/4	1521/4	0.125	5/16	5/16	Chord	2/4	2	1	1/32		1/32	1	2982		
191	190	3043/8	3043/8	0.125	11/32	11/32	Chord	2/4	2	1	1/32		1/32	1	2983		
191	190	761/2	761/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	2984		
191	190	3045/8	3045/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	2985		
191	190	1523/4	1523/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	2986		
191	190	3047/8	3047/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	2987		
192	191	381	381	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2988		
192	191	763/2	763/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	2989	<	articStaccatoAbove
192	191	382	382	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2990		articStaccatoAbove
192	191	765/2	765/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2991		articStaccatoAbove
192	191	381	381	0.125	0	0	Chord	2/4	2	1	1/32		1/32	1	2992		
192	191	3049/8	3049/8	0.125	1/32	1/32	Chord	2/4	2	1	1/32		1/32	1	2993		
192	191	1525/4	1525/4	0.125	1/16	1/16	Chord	2/4	2	1	1/32		1/32	1	2994		
192	191	3051/8	3051/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32		1/32	1	2995		
192	191	763/2	763/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	2996		
192	191	3053/8	3053/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	2997		
192	191	1527/4	1527/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	2998		
192	191	3055/8	3055/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	2999		
192	191	382	382	0.125	1/4	1/4	Chord	2/4	2	1	1/32		1/32	1	3000		
192	191	3057/8	3057/8	0.125	9/32	9/32	Chord	2/4	2	1	1/32		1/32	1	3001		
192	191	1529/4	1529/4	0.125	5/16	5/16	Chord	2/4	2	1	1/32		1/32	1	3002		
192	191	3059/8	3059/8	0.125	11/32	11/32	Chord	2/4	2	1	1/32		1/32	1	3003		
